ID,POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,READY_TO_MOVE,RESALE,ADDRESS,LONGITUDE,LATITUDE,TARGET(PRICE_IN_LACS)
2214829,Dealer,0,0,2,BHK,897.6464149,1,1,"Ankur Vihar,Ghaziabad",28.66667,77.41667,16.4
2214830,Owner,0,0,2,BHK,1060.220526,1,1,"Ganesh Nagar,Jaipur",26.89364,75.775453,25
2214831,Dealer,0,0,1,BHK,650.0436596,1,1,"Kharghar,Maharashtra",19.038205,73.06612,67
2214832,Dealer,0,1,4,BHK,2809.482002,1,1,"Sector-107 Noida,Noida",28.546788,77.378494,160
2214833,Owner,0,0,3,BHK,1199.82548,1,1,"Indirapuram,Ghaziabad",28.63676,77.36315,55
2214834,Dealer,0,1,3,BHK,1860.407352,1,1,"Zirakpur,Chandigarh",30.662283,76.822397,74.9
2214835,Owner,0,0,2,BHK,1166.373239,1,1,"Bhayli,Vadodara",22.288976,73.128222,26.5
2214836,Owner,0,0,1,BHK,454.9902153,1,1,"Pilkhuwa,Ghaziabad",28.71197,77.65446,9.3
2214837,Owner,0,0,2,BHK,670.0167504,1,1,"Warje Malwadi,Pune",18.478368,73.799579,36
2214838,Owner,0,1,3,BHK,1523.318491,1,1,"Hosa Road,Bangalore",12.863589,77.656426,130
2214839,Owner,0,0,2,BHK,964.5061728,1,1,"Ankleshwar,Bharuch",21.6,73,12.5
2214840,Dealer,0,1,2,BHK,813.0081301,1,1,"Katara Hills,Bhopal",23.185756,77.498465,16
2214841,Dealer,0,0,2,BHK,990.2546369,1,1,"Calangute,Goa",15.545,73.76306,63
2214842,Dealer,0,1,2,BHK,1762.92222,1,1,"Rajaji Nagar,Bangalore",12.9847,77.5491,250
2214843,Dealer,0,0,2,BHK,697.932874,1,1,"Uttarahalli,Bangalore",12.90579,77.54264,31.4
2214844,Dealer,0,0,3,BHK,2230.15165,1,1,"Koregaon Park,Pune",18.5333,73.9,300
2214845,Dealer,0,1,2,BHK,1190.028811,1,1,"Mogappair,Chennai",13.07265,80.176063,95
2214846,Dealer,0,1,4,BHK,2978.776219,1,1,"Eon Free Zone,Pune",18.5511925,73.9499365,240
2214847,Dealer,0,0,2,BHK,1200.417537,1,1,"Sector 78 Faridabad,Faridabad",28.38016,77.369936,23
2214848,Owner,0,0,3,BHK,1560.348784,1,1,"Aluva,Ernakulam",10.139252,76.370372,68
2214849,Dealer,0,0,2,BHK,1091.244859,1,1,"Sector-34A Kharghar,Lalitpur",30.723966,76.766104,130
2214850,Owner,1,0,2,BHK,979.8157946,0,1,"Sector-108 Noida,Noida",28.526624,77.376718,50
2214851,Dealer,0,1,2,BHK,542.4020663,1,0,"Virar West,Maharashtra",19.4559,72.8114,50.4
2214852,Dealer,0,0,2,BHK,1027.027027,1,1,"Ghodbunder Road,Lalitpur",24.69028,78.41889,95
2214853,Owner,0,1,3,BHK,1709.98632,1,1,"Sector 35,Sonipat",28.469063,77.308984,75
2214854,Owner,0,0,1,BHK,495.049505,1,1,"Tambaram,Chennai",12.93,80.11,21
2214855,Dealer,1,1,2,BHK,1099.989,0,1,"Goregaon (West),Mumbai",19.161955,72.839616,200
2214856,Dealer,0,0,4,BHK,1400.017231,1,1,"Vile Parle (West),Maharashtra",19.103831,72.837361,650
2214857,Owner,0,0,2,BHK,1050.019091,1,1,"RK Layout 2nd Stage,Bangalore",12.96991,77.59796,55
2214858,Owner,0,0,1,BHK,750.1442585,1,1,"Tadwadi,Surat",21.17,72.83,13
2214859,Dealer,0,0,3,BHK,1862.752403,1,1,"Hiranandani Estate,Maharashtra",19.255098,72.9815265,250
2214860,Owner,0,1,2,BHK,1000,1,1,"Dera Bassi,Chandigarh",30.594843,76.84983,22
2214861,Owner,0,0,2,BHK,1242.133157,1,1,"Upkar Layout,Bangalore",12.962569,77.48453,75
2214862,Owner,0,0,1,BHK,555.0416281,1,1,"Jigani,Bangalore",12.778033,77.632191,24
2214863,Dealer,0,1,3,BHK,908.0350544,1,1,"Bhadra Nagar,Lalitpur",24.862517,78.282467,86
2214864,Dealer,0,0,4,BHK,1898.663697,1,1,"Noida Extension,Noida",28.579004,77.431173,68.2
2214865,Dealer,1,1,2,BHK,1179.877722,0,1,"Kharghar,Lalitpur",24.69028,78.41889,110
2214866,Dealer,0,0,2,BHK,1311.553595,1,1,"Adarsh Nagar,Pune",18.552878,73.85136,110
2214867,Dealer,0,0,2,BHK,1100.016923,1,1,"Sector-20 Roadpali,Lalitpur",28.5822,77.3293,130
2214868,Owner,0,0,3,BHK,1335.055986,1,1,"Anantapuram,Bangalore",12.96991,77.59796,62
2214869,Builder,1,1,1,BHK,634.375,0,0,"Nasik Road,Maharashtra",19.9476815,73.8418915,20.3
2214870,Dealer,1,1,3,BHK,1729.462631,0,1,"Mulund (West),Mumbai",19.1759,72.9522,420
2214871,Owner,0,0,3,BHK,1646.010844,1,1,"Horamavu Agara,Bangalore",13.0318,77.6583,85
2214872,Owner,0,1,3,BHK,1824.104235,1,1,"Kudlu Gate,Bangalore",12.88784,77.654131,140
2214873,Dealer,0,0,2,BHK,1150,1,1,"Wakad,Pune",18.5993,73.7625,92
2214874,Dealer,1,0,3,BHK,1291.557044,0,1,"Mapusa,Goa",15.59197,73.80894,54
2214875,Owner,0,0,3,BHK,1399.090591,1,1,"Gotri,Vadodara",22.312358,73.145436,40
2214876,Dealer,0,1,3,BHK,1690.045631,1,1,"Malad (East),Maharashtra",19.1758,72.8643,300
2214877,Dealer,0,1,1,BHK,464.4990046,1,0,"Wadala,Lalitpur",24.69028,78.41889,140
2214878,Owner,0,0,3,BHK,1500.115393,1,1,"Neeladri Nagar,Bangalore",12.986987,77.736436,65
2214879,Dealer,1,0,2,BHK,1299.968524,0,1,"Pragathi Nagar,Bangalore",18.669125,78.108015,41.3
2214880,Owner,0,0,3,BHK,1708.17721,1,1,"Rayasandra,Bangalore",12.87004,77.673275,77.5
2214881,Dealer,0,0,2,BHK,1470.279353,1,1,"Action Area III,Kolkata",22.54111,88.33778,70
2214882,Owner,0,0,2,BHK,900.9009009,1,1,"Peth Vadgaon,Kolhapur",16.23585,74.30414,25
2214883,Dealer,0,0,2,BHK,1225.061253,1,1,"Sector-4 Vaishali,Ghaziabad",28.644695,77.338956,70
2214884,Dealer,0,0,1,BHK,609.5632072,1,1,"Ghodbunder Road,Lalitpur",24.69028,78.41889,50.1
2214885,Dealer,0,0,2,BHK,1405.481377,1,1,"Wadala East,Lalitpur",19.014858,72.8662,220
2214886,Dealer,0,1,2,BHK,1214.285714,1,1,"Tilak Nagar,Lalitpur",28.6396,77.0884,170
2214887,Dealer,0,0,3,BHK,1459.812553,1,1,"Zirakpur,Chandigarh",30.662283,76.822397,51.4
2214888,Dealer,0,0,4,BHK,3000.107147,1,1,"E M Bypass,Kolkata",22.54111,88.33778,280
2214889,Builder,1,1,3,BHK,800,0,0,"Jaganpura,Patna",25.61,85.14139,22.4
2214890,Owner,0,0,2,BHK,650.1324344,1,1,"Attibele,Bangalore",12.7768,77.76887,27
2214891,Dealer,0,1,3,BHK,1590.065874,1,1,"Bhandup (West),Lalitpur",19.147866,72.932609,210
2214892,Dealer,0,0,2,BHK,699.9941667,1,1,"Vasant Vihar,Mumbai",19.043732,72.90372,120
2214893,Dealer,0,0,2,BHK,1100.046318,1,1,"Sector 7 Kharghar,Maharashtra",19.035407,73.065449,95
2214894,Dealer,0,0,3,BHK,1865.20766,1,1,"Sarjapur Road,Bangalore",12.86,77.786,150
2214895,Dealer,0,1,3,BHK,1846.590909,1,1,"Thanisandra,Bangalore",13.055985,77.622157,130
2214896,Owner,0,0,3,BHK,1200,1,1,"Kharalwadi,Pune",18.623448,73.812348,120
2214897,Dealer,0,1,2,BHK,668.859038,1,1,"Kapurbawadi,Maharashtra",18.96,72.82,120
2214898,Owner,1,1,3,BHK,1821.825469,0,1,"Sector-110 Noida,Noida",28.536585,77.383669,100
2214899,Owner,0,0,1,BHK,645.1612903,1,1,"Pen,Raigad",18.75,73.08,22
2214900,Owner,0,0,3,BHK,1475.216365,1,1,"Tollygunge,Kolkata",22.5,88.35,75
2214901,Dealer,0,1,3,BHK,1219.700877,1,1,"Sector-134 Noida,Noida",28.5041,77.381557,47.3
2214902,Dealer,0,0,2,BHK,1218.026797,1,1,"Bhoganhalli,Bangalore",12.924893,77.700727,110
2214903,Owner,0,1,3,BHK,1654.081266,1,1,"Sector 1 Kopar Khairane,Mumbai",19.1034,73.0084,230
2214904,Dealer,1,1,2,BHK,600.2000667,0,0,"Dombivli (East),Maharashtra",19.2167,73.0833,54
2214905,Dealer,0,0,2,BHK,1191.895113,1,1,"Goregaon (East),Mumbai",19.1615,72.8731,180
2214906,Owner,0,0,2,BHK,712.0253165,1,1,"Maheshtala,Kolkata",22.486821,88.233267,27
2214907,Owner,0,0,3,BHK,1975.574713,1,1,"Swaje Farm Sodala,Jaipur",26.904945,75.771012,55
2214908,Dealer,0,0,1,BHK,595.0095969,1,1,"Sector 5 Ghansoli,Lalitpur",22.575343,88.433715,62
2214909,Dealer,0,0,3,BHK,2500,1,1,"Breach Candy,Lalitpur",18.972317,72.806327,2550
2214910,Dealer,0,0,3,BHK,1799.955693,1,1,"Lower Parel,Maharashtra",18.996305,72.827789,650
2214911,Owner,0,0,2,BHK,757.2570467,1,1,"Sodepur,Kolkata",22.69995,88.390833,18
2214912,Dealer,0,0,3,BHK,2119.766826,1,1,"Kharadi,Pune",18.5438,73.9438,160
2214913,Owner,0,0,3,BHK,915.0326797,1,1,"Mohana Mandi,Jaipur",26.54496,75.58396,35
2214914,Dealer,1,0,3,BHK,1450.151057,0,1,"B T Road,Kolkata",22.54111,88.33778,72
2214915,Dealer,0,0,3,BHK,1995.211492,1,1,"New Town,Kolkata",22.5922,88.484911,100
2214916,Owner,0,0,2,BHK,1296.043656,1,1,"Kankhal,Haridwar",29.892311,78.000723,38
2214917,Dealer,0,1,3,BHK,1448.040886,1,1,"NH-24 Highway,Ghaziabad",28.66667,77.41667,42.5
2214918,Owner,0,0,2,BHK,1250,1,1,"Berlie Street,Bangalore",12.97021,77.56029,85
2214919,Owner,0,1,3,BHK,1652.892562,1,1,"Hosur Road,Bangalore",12.752264,77.452739,130
2214920,Dealer,0,1,2,BHK,826.9194072,1,1,"Bandra Kurla Complex,Maharashtra",19.051052,72.827785,390
2214921,Dealer,0,0,2,BHK,1090.512541,1,1,"Vijay Park,Lalitpur",19.26941,72.966637,100
2214922,Dealer,0,0,3,BHK,1314.196784,1,1,"Dombivli (East),Lalitpur",19.2167,73.0833,76
2214923,Dealer,0,0,3,BHK,1840.753425,1,1,"Sunny Enclave,Mohali",30.664299,76.817624,43
2214924,Owner,0,0,2,BHK,1000,1,1,"Pedagantyada,Visakhapatnam",17.6672,83.2051,34
2214925,Owner,0,0,1,BHK,380.0475059,1,1,"shroff road,Rajkot",21,77,24
2214926,Dealer,0,0,1,BHK,390.0156006,1,1,"Sector-9 Shanti Nagar,Lalitpur",12.956863,77.599192,42.5
2214927,Dealer,1,1,2,BHK,1060.023851,0,1,"Kanjur Marg (East),Mumbai",19.221571,73.042474,160
2214928,Owner,0,1,4,BHK,2700.049092,1,1,"Sector-75 Noida,Noida",28.576117,77.382136,220
2214929,Owner,0,0,2,BHK,1500.375094,1,1,"Anand - Sojitra Road,Anand",22.52897,72.716484,20
2214930,Owner,0,0,3,BHK,1583.113456,1,1,"Gottigere,Bangalore",12.858535,77.590438,90
2214931,Dealer,0,1,2,BHK,1100,1,1,"Nandpuri,Jaipur",26.426535,76.587393,49.5
2214932,Dealer,0,0,2,BHK,888.3361464,1,1,"Samata Nagar,Lalitpur",19.206252,72.962035,100
2214933,Dealer,0,0,3,BHK,1545.064378,1,1,"Vaibhav Khand,Ghaziabad",28.9196,76.8972,72
2214934,Dealer,1,0,3,BHK,1500.068185,0,1,"M C Layout,Bangalore",12.96991,77.59796,110
2214935,Dealer,0,0,3,BHK,1733.501737,1,1,"Zirakpur,Chandigarh",30.662283,76.822397,54.9
2214936,Owner,0,0,1,BHK,595.1068988,1,1,"Bhisegaon,Karjat",18.911897,73.318408,27
2214937,Dealer,0,1,3,BHK,2545.008955,1,1,"Balewadi,Pune",18.097689,74.735239,270
2214938,Dealer,1,1,1,BHK,625,0,1,"Hiranandani Gardens - Powai,Mumbai",19.124896,72.893503,150
2214939,Owner,0,0,3,BHK,1666.666667,1,1,"Brookefield,Bangalore",12.9657,77.7188,100
2214940,Owner,0,0,3,BHK,1600.134748,1,1,"Sector-93 B Noida,Noida",28.5216,77.3863,95
2214941,Dealer,0,1,3,BHK,1425.244527,1,1,"Sector-118 Noida,Noida",28.579845,77.403693,61.2
2214942,Owner,0,0,3,BHK,1100.025582,1,1,"Oswal Nagar,Ratnagiri",20.936311,74.779335,43
2214943,Owner,0,0,2,BHK,1110.905388,1,1,"Chinar Park,Kolkata",22.623598,88.441186,60
2214944,Owner,0,0,3,BHK,1205.141939,1,1,"Abbigere,Bangalore",13.07667,77.525,45
2214945,Owner,0,0,2,BHK,980.4878049,1,1,"Ambegaon,Pune",19.11667,73.73333,60.3
2214946,Owner,1,1,2,BHK,1045.031351,0,1,"Hosa Road,Bangalore",12.863589,77.656426,55
2214947,Dealer,0,0,1,BHK,750,1,1,"Kolshet Road,Mumbai",19.249861,72.963866,60
2214948,Dealer,0,0,1,BHK,600,1,1,"Mahamayatala,Kolkata",22.54111,88.33778,19.2
2214949,Owner,1,0,3,BHK,1367.368797,0,1,"Swarjpuri Kendui,Gaya",24.758928,85.009156,38.3
2214950,Dealer,0,1,2,BHK,1336.302895,1,1,"Sushant Golf City,Lucknow",26.781748,81.006714,48
2214951,Owner,0,0,2,BHK,660.0660066,1,1,"9th Phase JP Nagar,Bangalore",35.37387,132.764401,30
2214952,Dealer,0,1,2,BHK,1200,1,1,"Mansarovar Extension,Jaipur",26.8626,75.7633,40.8
2214953,Dealer,0,1,1,BHK,635.1039261,1,1,"Sector-4A Bahadurgarh,Bahadurgarh",29.890963,73.870092,16.5
2214954,Owner,0,1,2,BHK,1120,1,1,"Khodiyar Nagar,Vadodara",22.239999,73.074686,35
2214955,Dealer,0,0,2,BHK,1000,1,1,"Bhawanipore,Kolkata",22.54111,88.33778,110
2214956,Owner,0,0,2,BHK,1139.817629,1,1,"Eroor,Kochi",9.965402,76.33268,45
2214957,Dealer,0,0,2,BHK,882.6666667,1,0,"Noida Extension,Noida",28.579004,77.431173,33.1
2214958,Dealer,0,0,3,BHK,1510.067114,1,1,"Falnir,Mangalore",12.87028,74.88056,63
2214959,Dealer,1,0,3,BHK,2666.666667,0,1,"Vijay Nagar,Indore",22.759741,75.889532,200
2214960,Dealer,0,0,4,BHK,1500.214316,1,1,"Mansarovar Extension,Jaipur",26.8626,75.7633,35
2214961,Dealer,1,0,2,BHK,1079.913607,0,1,"New Town,Kolkata",22.5922,88.484911,75
2214962,Owner,0,0,2,BHK,1095.156972,1,1,"Centre Noida,Noida",28.584466,77.314369,45
2214963,Dealer,1,1,1,BHK,462.7862595,0,0,"kavesar,Mumbai",18.96667,72.83333,87.3
2214964,Owner,0,0,5,BHK,2420.135528,1,1,"Sector-61 Noida,Noida",28.5942,77.3675,150
2214965,Dealer,0,1,3,BHK,1290.033595,1,1,"Moshi,Pune",18.669919,73.853723,57.6
2214966,Owner,0,1,2,BHK,1100.141044,1,1,"Prabandh Nagar,Lucknow",26.931233,80.895237,39
2214967,Dealer,0,1,3,BHK,1845.31886,1,1,"Sector-78 Noida,Noida",28.560719,77.386208,81.6
2214968,Owner,0,1,2,BHK,1320.132013,1,1,"Sarjapur Road,Bangalore",12.86,77.786,80
2214969,Dealer,0,1,3,BHK,1577.608142,1,1,"Zirakpur,Chandigarh",30.662283,76.822397,55.8
2214970,Dealer,0,1,2,BHK,887.2327211,1,1,"Balkum,Mumbai",19.222101,72.988231,100
2214971,Owner,0,0,2,BHK,540,1,1,"Hinjewadi,Pune",18.5853,73.7413,27
2214972,Dealer,0,1,3,BHK,1712.817585,1,1,"sector-121 Noida,Noida",28.602325,77.401994,120
2214973,Owner,0,0,3,BHK,1961.1891,1,1,"Udayampalayam,Coimbatore",11.009305,76.996081,95
2214974,Owner,0,0,2,BHK,968.6793671,1,1,"Mandi Sayeed Khan, Near Sanjay Place,Agra",27.18,78.02,30
2214975,Owner,0,0,1,BHK,450.0450045,1,1,"CV Raman Nagar,Bangalore",12.98556,77.66389,35
2214976,Owner,0,0,2,BHK,882.9300196,1,1,"Dabha,Nagpur",21.167876,79.006178,27
2214977,Dealer,0,0,3,BHK,1725.412867,1,1,"Sector-84 Gurgaon,Gurgaon",28.408144,76.963756,70
2214978,Dealer,0,0,2,BHK,918.0474698,1,1,"Periyapanicheri,Chennai",13.09,80.27,41
2214979,Dealer,1,1,3,BHK,1157.105606,0,1,"Sarjapur Road,Bangalore",12.86,77.786,71
2214980,Owner,0,1,1,BHK,599.6641881,1,1,"Chakan,Pune",18.744775,73.823649,25
2214981,Owner,0,1,3,BHK,1110.49417,1,1,"Mahawadiya,Bhopal",23.11702,77.39529,20
2214982,Dealer,1,1,3,BHK,1030.972121,0,0,"Kanjur marg (west),Mumbai",19.221571,73.042474,240
2214983,Owner,0,0,2,BHK,1100.009167,1,1,"3rd Block Jayanagar,Bangalore",12.925,77.595,120
2214984,Owner,0,0,2,BHK,750.0506791,1,1,"Yerwada,Pune",18.559756,73.882438,37
2214985,Dealer,0,0,3,BHK,2531.64557,1,1,"Kodbisanhalli,Bangalore",12.96991,77.59796,210
2214986,Owner,0,0,1,BHK,520,1,1,"Kamothe,Lalitpur",19.0168,73.09646,39
2214987,Dealer,0,0,2,BHK,1045.279612,1,1,"Seven Bunglow,Maharashtra",18.537563,73.900063,220
2214988,Dealer,0,1,4,BHK,2577.082375,1,1,"Chembur,Lalitpur",19.05871,72.89969,560
2214989,Dealer,1,1,3,BHK,2100.179695,0,1,"Zirakpur,Chandigarh",30.662283,76.822397,93.5
2214990,Owner,0,1,3,BHK,1527.973672,1,1,"Sector-168 Noida,Noida",28.494868,77.410298,65
2214991,Dealer,0,0,1,BHK,600,1,1,"Sector-8A Airoli,Lalitpur",23.687594,86.156601,75
2214992,Dealer,0,0,3,BHK,1358.818734,1,1,"Dahisar (East),Maharashtra",19.256471,72.868815,150
2214993,Dealer,0,0,2,BHK,810.0272851,1,1,"Louis Wadi,Lalitpur",24.69028,78.41889,95
2214994,Dealer,0,1,2,BHK,1150,1,1,"Ahinsa Khand 1,Ghaziabad",28.9196,76.8972,46
2214995,Owner,0,0,3,BHK,1635.444544,1,1,"Crossing Republik,Ghaziabad",28.629811,77.434197,55
2214996,Dealer,0,0,4,BHK,2699.859748,1,1,"Sector 48 Faridabad,Faridabad",28.404684,77.287122,77
2214997,Dealer,0,0,2,BHK,1161.350263,1,1,"Model Colony,Pune",30.131866,77.296756,150
2214998,Dealer,1,1,1,BHK,454.0117417,0,0,"Majiwada,Mumbai",19.218498,72.992114,58
2214999,Owner,0,1,2,BHK,1150.202977,1,1,"Sector-75 Noida,Noida",28.576117,77.382136,51
2215000,Dealer,0,0,3,BHK,1657.824934,1,1,"Mahadevpura,Bangalore",12.934997,77.615857,150
2215001,Dealer,0,0,4,BHK,1940.352138,1,1,"Crossing Republik,Ghaziabad",28.629811,77.434197,54
2215002,Dealer,1,0,2,BHK,701.0515774,0,1,"New Barrakpur,Kolkata",22.680731,88.442807,14
2215003,Dealer,0,0,1,BHK,720.0338839,1,1,"Ganesh Mala,Pune",18.52361,73.84778,68
2215004,Owner,0,1,3,BHK,1598.810188,1,1,"Mahalunge,Pune",18.573994,73.753171,86
2215005,Dealer,1,0,2,BHK,911.4285714,0,1,"Kengeri Satellite Town Stage 1,Bangalore",12.91,77.48,31.9
2215006,Dealer,0,0,2,BHK,701.9185774,1,1,"Chembur,Mumbai",19.05871,72.89969,180
2215007,Dealer,0,0,3,BHK,1562.237527,1,1,"Jessore Road,Kolkata",22.54111,88.33778,93
2215008,Dealer,1,1,3,BHK,1458.789205,0,0,"Sector-109 Gurgaon,Gurgaon",28.510825,77.006087,100
2215009,Dealer,0,0,3,BHK,2000,1,1,"Breach Candy,Mumbai",18.967801,72.804393,1200
2215010,Owner,0,0,1,BHK,550.0084617,1,1,"Virar,Palghar",19.444083,72.835286,32.5
2215011,Dealer,0,1,3,BHK,2143.260011,1,1,"Chembur,Lalitpur",19.05871,72.89969,570
2215012,Dealer,1,1,4,BHK,3066.666667,0,1,"Malviya Nagar,Jaipur",26.850391,75.814198,230
2215013,Dealer,1,1,2,BHK,631.3559322,0,0,"Deopuri,Raipur",21.202573,81.675174,14.9
2215014,Owner,0,1,3,BHK,1400.037334,1,1,"Hosa Road,Bangalore",12.863589,77.656426,75
2215015,Dealer,0,0,2,BHK,1303.214596,1,1,"Jessore Road,Kolkata",22.54111,88.33778,75
2215016,Dealer,0,0,2,BHK,1089.133701,1,1,"Sector 20 Kamothe,Mumbai",28.5822,77.3293,87
2215017,Dealer,0,0,3,BHK,2113.309353,1,1,"Action Area III,Kolkata",22.54111,88.33778,94
2215018,Dealer,0,1,3,BHK,1345.194185,1,1,"Sector-78 Noida,Noida",28.560719,77.386208,62
2215019,Dealer,0,0,3,BHK,1600,1,1,"PAL,Surat",21.17,72.83,56
2215020,Dealer,0,0,3,BHK,1910.176236,1,1,"Zirakpur,Chandigarh",30.662283,76.822397,67.2
2215021,Owner,0,0,4,BHK,45.00019149,1,1,"Swarn Jayanti Vihar,Kanpur",26.4725,80.33111,23.5
2215022,Owner,0,0,2,BHK,1450.209475,1,1,"Hennur Road,Bangalore",13.0306,77.6485,90
2215023,Dealer,0,0,3,BHK,1980.19802,1,1,"Action area 1A,Kolkata",22.582439,88.451577,110
2215024,Dealer,0,1,2,BHK,1419.920651,1,1,"Sector-119 Noida,Noida",28.587711,77.403123,68
2215025,Dealer,1,0,2,BHK,1118.181818,0,1,"Nagarbhavi,Bangalore",12.957468,77.516563,49.2
2215026,Builder,1,1,2,BHK,686.5475995,0,0,"Pisoli,Maharashtra",18.440853,73.90536,41.9
2215027,Owner,0,0,9,BHK,5866.666667,1,1,"Durgapura,Jaipur",26.846445,75.789951,220
2215028,Dealer,1,1,1,BHK,680.0464422,0,1,"Kolshet Road,Lalitpur",24.69028,78.41889,82
2215029,Dealer,0,0,2,BHK,814.9010477,1,1,"Rajarhat,Kolkata",22.54111,88.33778,21
2215030,Owner,0,0,1,BHK,405.6291391,1,1,"Kalol,Gandhinagar",23.2257,72.51679,14.7
2215031,Owner,0,0,3,BHK,1525.37401,1,1,"Crossing Republik,Ghaziabad",28.629811,77.434197,52
2215032,Dealer,0,0,3,BHK,1517.660044,1,1,"Palanpur,Surat",21.17,72.83,55
2215033,Dealer,0,1,1,BHK,625,1,1,"Naigaon (East),Lalitpur",19.35269,72.864824,26
2215034,Owner,0,1,3,BHK,1968.826907,1,1,"Sector-168 Noida,Noida",28.494868,77.410298,120
2215035,Dealer,0,0,3,BHK,1753.908906,1,1,"Sector-91 Mohali,Mohali",30.698017,76.679016,77.4
2215036,Dealer,1,0,2,BHK,601.9744763,0,1,"Konnagar,Kolkata",22.7,88.35,25
2215037,Dealer,0,1,1,BHK,650.0072223,1,1,"Sector 17 Ulwe,Lalitpur",18.964489,73.019574,45
2215038,Dealer,1,1,3,BHK,743.6665759,0,1,"Sector 85 Faridabad,Faridabad",28.406152,77.355951,27.3
2215039,Owner,0,0,3,BHK,1800.107469,1,1,"Kusumkhera,Haldwani",29.22,79.52,67
2215040,Dealer,0,0,2,BHK,1035.196687,1,1,"Amblipura,Bangalore",12.915026,77.668562,45
2215041,Owner,0,0,2,BHK,1256.127451,1,1,"Ganga Nagar,Bangalore",13.022485,77.588538,41
2215042,Dealer,0,0,3,BHK,1300.148588,1,1,"Amblipura,Bangalore",12.915026,77.668562,70
2215043,Dealer,1,1,2,BHK,849.5670996,0,1,"Thane West,Lalitpur",19.18,72.96333,78.5
2215044,Owner,1,0,1,BHK,1050.030883,0,1,"Kakkanad,Kochi",9.930471,76.271273,51
2215045,Dealer,1,0,1,BHK,474.1935484,0,1,"Salugara,Siliguri",26.724219,88.326357,14.7
2215046,Owner,0,0,2,BHK,960,1,1,"Electronics City Phase 1,Bangalore",12.840956,77.659441,42
2215047,Owner,0,0,2,BHK,1460.101868,1,1,"Crossing Republik,Ghaziabad",28.629811,77.434197,43
2215048,Owner,0,0,2,BHK,986.1932939,1,1,"Oragadam,Chennai",13.09,80.27,45
2215049,Dealer,0,1,4,BHK,4656.390495,1,0,"Sector-112 Gurgaon,Gurgaon",28.525772,77.013644,290
2215050,Owner,0,0,2,BHK,1245.189042,1,1,"Bistupur,Jamshedpur",22.788421,86.180615,55
2215051,Owner,0,0,3,BHK,1860.288535,1,1,"New Town,Kolkata",22.5922,88.484911,98
2215052,Dealer,0,0,2,BHK,850.9672661,1,1,"Goregaon (East),Lalitpur",19.1615,72.8731,150
2215053,Owner,0,0,2,BHK,1120.071685,1,1,"JP Nagar,Bangalore",12.905368,77.580403,75
2215054,Dealer,0,1,3,BHK,1639.240905,1,1,"Wadala East,Maharashtra",19.014858,72.8662,520
2215055,Dealer,0,0,3,BHK,1638.080555,1,1,"VIP Haldirams,Kolkata",22.58335,88.354623,85
2215056,Dealer,0,0,3,BHK,2307.41924,1,1,"Sector-107 Gurgaon,Gurgaon",28.507037,76.970772,130
2215057,Dealer,0,0,4,BHK,2999.88462,1,1,"Kalyani Nagar,Pune",18.5481,73.8995,260
2215058,Dealer,0,0,3,BHK,1756.146513,1,1,"Kanjur Marg (East),Mumbai",19.221571,73.042474,280
2215059,Dealer,1,0,3,BHK,1471.297636,0,1,"Ajmer Road,Jaipur",26.928785,75.828002,30.5
2215060,Owner,0,1,2,BHK,1180.208806,1,1,"Gunjur,Bangalore",12.923762,77.736688,52
2215061,Dealer,0,0,3,BHK,1795.070833,1,1,"Manpada,Lalitpur",24.69028,78.41889,370
2215062,Builder,1,0,2,BHK,1098.461538,0,0,"Thukalassery,Pathanamthitta",9.26472,76.78722,35.7
2215063,Owner,0,0,1,BHK,552.0654864,1,1,"Kallikuppam,Chennai",13.09,80.27,29
2215064,Dealer,1,1,2,BHK,911.9380987,0,1,"Kolshet Road,Mumbai",19.249861,72.963866,99
2215065,Dealer,0,0,3,BHK,1521.898427,1,1,"Thane West,Lalitpur",19.18,72.96333,270
2215066,Dealer,0,0,2,BHK,1050.204918,1,1,"Sahakar Nagar,Lalitpur",18.483321,73.850433,41
2215067,Dealer,0,0,3,BHK,1675.163875,1,1,"Sector-150 Noida,Noida",28.429614,77.481711,92
2215068,Dealer,0,1,2,BHK,941.8996629,1,1,"Sector-1 Vaishali,Ghaziabad",28.6423,77.3445,47.5
2215069,Dealer,1,0,2,BHK,862.3012665,0,1,"Tilak Nagar,Lalitpur",28.6396,77.0884,160
2215070,Dealer,0,0,3,BHK,1665.124884,1,1,"Undri,Pune",18.452663,73.93104,72
2215071,Owner,0,0,3,BHK,1310.219714,1,1,"Raj Nagar Extension,Ghaziabad",26.900926,75.775927,65
2215072,Owner,0,0,2,BHK,880.5031447,1,1,"Waghodia,Vadodara",22.294094,73.233686,14
2215073,Dealer,0,0,2,BHK,999.0896677,1,1,"Madambakkam,Chennai",12.900422,80.159352,43.9
2215074,Dealer,1,1,2,BHK,687.7865777,0,1,"Fatehabad Road,Agra",27.1,78.19,16.5
2215075,Owner,0,0,1,BHK,320,1,1,"Patanjali Yogpeeth,Haridwar",29.892311,78.000723,12
2215076,Owner,0,0,2,BHK,849.8583569,1,1,"Alwar Bhiwadi Road,Bhiwadi",28.21,76.87,15
2215077,Owner,0,0,2,BHK,1200,1,1,"Bapod,Vadodara",22.304805,73.23414,21
